,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
2660,6.7,0.33,0.34,6.6,0.067,35.0,156.0,0.99542,3.11,0.48,9.3
319,6.1,0.125,0.25,3.3,0.04,10.0,69.0,0.9934,3.54,0.59,10.1
1976,6.8,0.28,0.37,7.0,0.057,35.0,208.0,0.9973,3.57,0.55,10.2
1637,8.1,0.12,0.49,1.2,0.042,43.0,160.0,0.9934,3.13,0.48,9.7
496,7.2,0.4,0.62,10.8,0.041,70.0,189.0,0.9976,3.08,0.49,8.6
3938,8.2,0.18,0.38,1.1,0.04,41.0,92.0,0.99062,2.88,0.6,12.0
1049,6.1,0.37,0.36,4.7,0.035,36.0,116.0,0.991,3.31,0.62,12.6
3806,7.0,0.39,0.21,10.7,0.098,13.0,91.0,0.99657,3.03,0.47,9.3
1614,8.0,0.29,0.49,11.7,0.035,40.0,131.0,0.9958,3.14,0.34,10.8
4548,6.4,0.46,0.22,14.7,0.047,51.0,183.0,0.998275,3.39,0.6,10.5
1469,7.2,0.4,0.49,1.1,0.048,11.0,138.0,0.9929,3.01,0.42,9.3
2045,8.7,0.24,0.35,0.6,0.042,11.0,71.0,0.9926,3.08,0.38,10.6
665,7.8,0.28,0.22,1.4,0.056,24.0,130.0,0.9944,3.28,0.48,9.5
2328,6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.99687,3.11,0.29,9.7
2128,5.9,0.5,0.05,2.6,0.054,36.0,146.0,0.9948,3.43,0.5,9.2
844,7.3,0.21,0.29,1.6,0.034,29.0,118.0,0.9917,3.3,0.5,11.0
2818,6.0,0.11,0.47,10.6,0.052,69.0,148.0,0.9958,2.91,0.34,9.3
2067,7.6,0.29,0.29,4.4,0.051,26.0,146.0,0.9939,3.16,0.39,10.2
2531,6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.99502,3.16,0.38,9.4
2371,6.2,0.45,0.73,7.2,0.099,47.0,202.0,0.99582,3.21,0.43,9.2
4609,6.0,0.615,0.04,0.8,0.032,8.0,50.0,0.99036,3.14,0.4,11.0
4485,6.7,0.31,0.33,2.0,0.033,12.0,74.0,0.99064,3.29,0.65,12.5
3027,7.4,0.32,0.22,11.7,0.035,44.0,150.0,0.99578,3.1,0.45,10.4
2912,6.5,0.22,0.32,2.2,0.028,36.0,92.0,0.99076,3.27,0.59,11.9
229,7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7
3306,6.0,0.32,0.3,1.9,0.033,41.0,142.0,0.98912,3.29,0.42,12.8
4137,7.4,0.31,0.26,8.6,0.048,47.0,206.0,0.9964,3.26,0.36,9.1
4658,7.1,0.43,0.25,2.8,0.036,43.0,132.0,0.98975,3.21,0.47,13.4
1203,5.0,0.33,0.16,1.5,0.049,10.0,97.0,0.9917,3.48,0.44,10.7
4354,6.4,0.31,0.27,7.4,0.049,48.0,169.0,0.99323,3.27,0.45,11.1
4535,7.3,0.26,0.53,12.7,0.047,60.5,156.0,0.9984,3.06,0.45,9.1
2766,6.9,0.16,0.37,1.8,0.034,36.0,95.0,0.98952,2.93,0.59,12.0
907,7.1,0.25,0.39,2.1,0.036,30.0,124.0,0.9908,3.28,0.43,12.2
2299,7.0,0.32,0.31,6.4,0.031,38.0,115.0,0.99235,3.38,0.58,12.2
1010,7.6,0.16,0.44,1.4,0.043,25.0,109.0,0.9932,3.11,0.75,10.3
3207,6.8,0.21,0.42,1.2,0.045,24.0,126.0,0.99234,3.09,0.87,10.9
3623,6.8,0.45,0.28,26.05,0.031,27.0,122.0,1.00295,3.06,0.42,10.6
2208,7.1,0.26,0.3,2.0,0.031,13.0,128.0,0.9917,3.19,0.49,11.4
1911,7.1,0.18,0.26,1.3,0.041,20.0,71.0,0.9926,3.04,0.74,9.9
2667,6.6,0.12,0.25,1.4,0.039,21.0,131.0,0.99114,3.2,0.45,11.2
3532,7.2,0.23,0.46,6.4,0.036,17.0,85.0,0.99279,3.1,0.78,11.7
1983,7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9
3211,8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.99452,3.04,0.33,12.0
815,6.2,0.3,0.17,2.8,0.04,24.0,125.0,0.9939,3.01,0.46,9.0
1824,6.5,0.32,0.12,11.5,0.033,35.0,165.0,0.9974,3.22,0.32,9.0
2862,5.1,0.11,0.32,1.6,0.028,12.0,90.0,0.99008,3.57,0.52,12.2
3259,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2
1690,9.0,0.43,0.3,1.5,0.05,7.0,175.0,0.9951,3.11,0.45,9.7
3105,7.7,0.26,0.51,2.6,0.045,26.0,159.0,0.99126,3.0,0.5,11.2
3054,5.8,0.15,0.31,5.9,0.036,7.0,73.0,0.99152,3.2,0.43,11.9
1764,6.7,0.27,0.25,8.0,0.053,54.0,202.0,0.9961,3.22,0.43,9.3
2911,6.2,0.36,0.14,8.9,0.036,38.0,155.0,0.99622,3.27,0.5,9.4
4408,5.7,0.29,0.16,7.9,0.044,48.0,197.0,0.99512,3.21,0.36,9.4
2837,7.3,0.26,0.3,9.3,0.05,35.0,154.0,0.99581,3.21,0.5,10.4
2081,7.5,0.42,0.14,10.7,0.046,18.0,95.0,0.9959,3.22,0.33,10.7
4641,6.6,0.26,0.36,1.2,0.035,43.0,126.0,0.99094,3.01,0.63,11.4
3888,6.0,0.28,0.24,17.8,0.047,42.0,111.0,0.99896,3.1,0.45,8.9
2730,6.8,0.3,0.22,6.2,0.06,41.0,190.0,0.99858,3.18,0.51,9.2
2527,7.3,0.16,0.35,1.5,0.036,29.0,108.0,0.99342,3.27,0.51,10.2
1715,6.5,0.18,0.34,1.6,0.04,43.0,148.0,0.9912,3.32,0.59,11.5
3667,5.8,0.32,0.28,4.3,0.032,46.0,115.0,0.98946,3.16,0.57,13.0
53,6.4,0.18,0.35,1.0,0.045,39.0,108.0,0.9911,3.31,0.35,10.9
2450,6.6,0.56,0.15,10.0,0.037,38.0,157.0,0.99642,3.28,0.52,9.4
1962,8.2,0.21,0.48,1.4,0.041,11.0,99.0,0.9958,3.17,0.57,9.9
4142,5.9,0.27,0.27,9.0,0.051,43.0,136.0,0.9941,3.25,0.53,10.7
3876,6.1,0.22,0.28,16.55,0.059,54.0,135.0,0.99665,3.2,0.38,10.5
4528,6.4,0.37,0.19,3.5,0.068,18.0,101.0,0.9934,3.03,0.38,9.0
2334,7.5,0.23,0.35,17.8,0.058,128.0,212.0,1.00241,3.44,0.43,8.9
1586,9.3,0.31,0.49,1.3,0.042,34.0,147.0,0.9948,3.11,0.46,9.8
2135,7.2,0.16,0.26,7.1,0.054,41.0,224.0,0.9966,3.38,0.55,10.1
201,7.1,0.32,0.24,13.1,0.05,52.0,204.0,0.998,3.1,0.49,8.8
2958,7.2,0.2,0.22,1.6,0.044,17.0,101.0,0.99471,3.37,0.53,10.0
4262,6.9,0.52,0.54,7.9,0.036,23.0,169.0,0.99267,3.26,0.47,12.2
2051,6.8,0.21,0.27,18.15,0.042,41.0,146.0,1.0001,3.3,0.36,8.7
1833,7.4,0.49,0.24,15.1,0.03,34.0,153.0,0.9953,3.13,0.51,12.0
946,8.2,0.345,1.0,18.2,0.047,55.0,205.0,0.99965,2.96,0.43,9.6
1500,7.4,0.19,0.49,9.3,0.03,26.0,132.0,0.994,2.99,0.32,11.0
982,5.1,0.39,0.21,1.7,0.027,15.0,72.0,0.9894,3.5,0.45,12.5
4846,5.1,0.3,0.3,2.3,0.048,40.0,150.0,0.98944,3.29,0.46,12.2
2282,7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5
2309,8.1,0.28,0.34,1.3,0.035,11.0,126.0,0.99232,3.14,0.5,9.8
983,5.7,0.36,0.34,4.2,0.026,21.0,77.0,0.9907,3.41,0.45,11.9
3283,6.6,0.2,0.14,4.4,0.184,35.0,168.0,0.99396,2.93,0.45,9.4
920,7.0,0.11,0.32,4.6,0.057,59.0,144.0,0.9956,3.55,0.44,9.4
215,5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4
2836,6.5,0.22,0.45,8.0,0.053,52.0,196.0,0.9959,3.23,0.48,9.1
2397,6.5,0.19,0.27,4.9,0.037,13.0,101.0,0.9916,3.17,0.41,11.8
2212,7.0,0.32,0.35,1.5,0.039,24.0,125.0,0.9918,3.17,0.64,12.2
3456,6.0,0.39,0.13,1.2,0.042,60.0,172.0,0.99114,3.06,0.52,10.6
1346,7.0,0.46,0.39,6.2,0.039,46.0,163.0,0.9928,3.21,0.35,12.2
2348,8.3,0.26,0.31,2.0,0.029,14.0,141.0,0.99077,2.95,0.77,12.2
3538,6.5,0.28,0.25,4.8,0.029,54.0,128.0,0.99074,3.17,0.44,12.2
1759,6.6,0.62,0.2,8.7,0.046,81.0,224.0,0.99605,3.17,0.44,9.3
2168,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1
3503,6.9,0.33,0.31,4.2,0.04,21.0,93.0,0.9896,3.18,0.48,13.4
2638,7.5,0.13,0.38,1.1,0.023,42.0,104.0,0.99112,3.28,0.53,11.8
1041,7.7,0.275,0.3,1.0,0.039,19.0,75.0,0.992,3.01,0.56,10.7
2452,7.3,0.19,0.27,1.6,0.027,35.0,136.0,0.99248,3.38,0.54,11.0
1878,8.0,0.25,0.26,14.0,0.043,41.0,248.0,0.9986,3.03,0.57,8.7
4071,7.6,0.26,0.32,1.3,0.048,23.0,76.0,0.9903,2.96,0.46,12.0
2342,7.7,0.4,0.27,4.5,0.034,27.0,95.0,0.99175,3.21,0.59,12.3
3589,6.8,0.19,0.71,17.5,0.042,21.0,114.0,0.99784,2.85,0.5,9.5
2506,6.6,0.32,0.34,7.7,0.044,63.0,212.0,0.99526,3.22,0.48,9.7
1969,6.3,0.41,0.3,3.2,0.03,49.0,164.0,0.9927,3.53,0.79,11.7
3764,5.4,0.46,0.15,2.1,0.026,29.0,130.0,0.98953,3.39,0.77,13.4
4771,6.8,0.27,0.3,13.0,0.047,69.0,160.0,0.99705,3.16,0.5,9.6
3464,6.9,0.29,0.41,7.8,0.046,52.0,171.0,0.99537,3.12,0.51,9.6
877,6.0,0.28,0.34,1.6,0.119,33.0,104.0,0.9921,3.19,0.38,10.2
1602,5.6,0.39,0.24,4.7,0.034,27.0,77.0,0.9906,3.28,0.36,12.7
4740,6.0,0.32,0.46,1.5,0.05,56.0,189.0,0.99308,3.24,0.49,9.6
2824,7.2,0.26,0.4,6.3,0.047,52.0,172.0,0.99573,3.18,0.53,9.5
3943,6.4,0.2,0.15,6.6,0.046,26.0,113.0,0.99408,2.99,0.58,9.9
3289,6.6,0.28,0.42,8.2,0.044,60.0,196.0,0.99562,3.14,0.48,9.4
3611,6.8,0.14,0.18,1.4,0.047,30.0,90.0,0.99164,3.27,0.54,11.2
207,10.2,0.44,0.88,6.2,0.049,20.0,124.0,0.9968,2.99,0.51,9.9
1330,8.3,0.21,0.41,2.2,0.05,24.0,108.0,0.994,2.85,0.45,9.5
1865,7.6,0.36,0.44,8.3,0.255,28.0,142.0,0.9958,3.12,0.43,10.2
218,5.7,0.28,0.24,17.5,0.044,60.0,167.0,0.9989,3.31,0.44,9.4
1757,6.9,0.29,0.23,8.6,0.056,56.0,215.0,0.9967,3.17,0.44,8.8
265,6.9,0.29,0.4,19.45,0.043,36.0,156.0,0.9996,2.93,0.47,8.9
1458,7.1,0.22,0.74,2.7,0.044,42.0,144.0,0.991,3.31,0.41,12.2
4759,6.6,0.17,0.26,7.4,0.052,45.0,128.0,0.99388,3.16,0.37,10.0
783,8.1,0.17,0.44,14.1,0.053,43.0,145.0,1.0006,3.28,0.75,8.8
1997,8.4,0.2,0.38,11.8,0.055,51.0,170.0,1.0004,3.34,0.82,8.9
4284,6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.9928,3.15,0.42,11.0
856,8.2,0.38,0.49,13.6,0.042,58.0,166.0,0.99855,3.1,0.54,9.4
3704,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1
4125,6.3,0.17,0.23,5.7,0.048,44.0,147.0,0.99382,3.08,0.54,10.0
2720,7.5,0.26,0.3,4.6,0.027,29.0,92.0,0.99085,3.15,0.38,12.0
3050,6.2,0.255,0.24,1.7,0.039,138.5,272.0,0.99452,3.53,0.53,9.6
2993,6.8,0.18,0.28,9.8,0.039,29.0,113.0,0.99406,3.11,0.45,10.9
1408,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9
1337,6.7,0.18,0.3,6.4,0.048,40.0,251.0,0.9956,3.29,0.52,10.0
2973,6.6,0.23,0.3,14.9,0.051,33.0,118.0,0.99835,3.04,0.54,9.0
3043,7.2,0.21,1.0,1.1,0.154,46.0,114.0,0.9931,2.95,0.43,9.2
3168,6.2,0.19,0.38,5.1,0.019,22.0,82.0,0.98961,3.05,0.36,12.5
1455,6.9,0.34,0.74,11.2,0.069,44.0,150.0,0.9968,3.0,0.81,9.2
3455,7.3,0.23,0.24,0.9,0.031,29.0,86.0,0.98926,2.9,0.38,12.2
3260,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2
178,6.0,0.67,0.07,1.2,0.06,9.0,108.0,0.9931,3.11,0.35,8.7
484,6.2,0.37,0.3,6.6,0.346,79.0,200.0,0.9954,3.29,0.58,9.6
746,7.0,0.21,0.34,8.5,0.033,31.0,253.0,0.9953,3.22,0.56,10.5
1749,6.1,0.17,0.27,1.5,0.056,45.0,135.0,0.9924,3.2,0.43,10.2
165,7.0,0.23,0.36,13.0,0.051,72.0,177.0,0.9972,3.16,0.49,9.8
1309,9.4,0.17,0.55,1.6,0.049,14.0,94.0,0.9949,3.02,0.61,10.3
4712,5.7,0.27,0.16,9.0,0.053,32.0,111.0,0.99474,3.36,0.37,10.4
3356,6.8,0.2,0.28,12.6,0.048,54.0,136.0,0.99556,3.19,0.37,10.7
4147,6.8,0.18,0.35,5.4,0.054,53.0,143.0,0.99287,3.1,0.54,11.0
1417,8.6,0.55,0.35,15.55,0.057,35.5,366.5,1.0001,3.04,0.63,11.0
4204,6.9,0.26,0.38,10.5,0.044,33.0,139.0,0.99517,3.06,0.5,10.3
4491,6.1,0.28,0.23,4.2,0.038,13.0,95.0,0.98898,2.97,0.7,13.1
657,7.3,0.34,0.21,3.2,0.05,14.0,136.0,0.9936,3.25,0.44,10.2
4732,5.3,0.31,0.38,10.5,0.031,53.0,140.0,0.99321,3.34,0.46,11.7
2918,5.7,0.28,0.28,2.2,0.019,15.0,65.0,0.9902,3.06,0.52,11.2
4731,5.3,0.31,0.38,10.5,0.031,53.0,140.0,0.99321,3.34,0.46,11.7
2673,7.9,0.37,0.31,2.85,0.037,5.0,24.0,0.9911,3.19,0.36,11.9
1651,6.4,0.42,0.74,12.8,0.076,48.0,209.0,0.9978,3.12,0.58,9.0
2079,7.4,0.45,0.32,7.1,0.044,17.0,117.0,0.9962,3.32,0.41,10.4
3774,6.7,0.42,0.39,12.1,0.04,61.0,248.0,0.99794,3.31,0.58,9.7
3444,6.7,0.3,0.44,18.75,0.057,65.0,224.0,0.99956,3.11,0.53,9.1
2940,7.1,0.29,0.34,7.8,0.036,49.0,128.0,0.99397,3.21,0.4,10.7
826,6.8,0.25,0.38,8.1,0.046,24.0,155.0,0.9956,3.33,0.59,10.2
1095,5.3,0.24,0.33,1.3,0.033,25.0,97.0,0.9906,3.59,0.38,11.0
1720,7.6,0.2,0.39,2.6,0.044,30.0,180.0,0.9941,3.46,0.44,10.8
1716,7.0,0.21,0.31,6.0,0.046,29.0,108.0,0.9939,3.26,0.5,10.8
2731,7.9,0.51,0.36,6.2,0.051,30.0,173.0,0.9984,3.09,0.53,9.7
3867,7.3,0.25,0.26,7.2,0.048,52.0,207.0,0.99587,3.12,0.37,9.2
1999,7.3,0.18,0.31,17.3,0.055,32.0,197.0,1.0002,3.13,0.46,9.0
752,6.7,0.2,0.42,14.0,0.038,83.0,160.0,0.9987,3.16,0.5,9.4
3625,7.7,0.32,0.61,11.8,0.041,66.0,188.0,0.99794,3.0,0.54,9.3
3509,6.4,0.26,0.25,10.7,0.046,66.0,179.0,0.99606,3.17,0.55,9.9
1950,8.0,0.25,0.13,17.2,0.036,49.0,219.0,0.9996,2.96,0.46,9.7
97,8.6,0.265,0.36,1.2,0.034,15.0,80.0,0.9913,2.95,0.36,11.4
1569,6.7,0.3,0.74,5.0,0.038,35.0,157.0,0.9945,3.21,0.46,9.9
470,8.6,0.37,0.7,12.15,0.039,21.0,158.0,0.9983,3.0,0.73,9.3
4479,6.0,0.555,0.26,4.5,0.053,17.0,126.0,0.9943,3.24,0.46,9.1
1259,6.2,0.21,0.38,6.8,0.036,64.0,245.0,0.9951,3.06,0.36,9.3
1321,7.3,0.43,0.37,4.6,0.028,17.0,114.0,0.991,3.23,0.43,13.2
2049,6.3,0.28,0.24,8.45,0.031,32.0,172.0,0.9958,3.39,0.57,9.7
2483,6.3,0.27,0.37,7.9,0.047,58.0,215.0,0.99542,3.19,0.48,9.5
3696,6.4,0.16,0.44,1.2,0.051,39.0,122.0,0.99058,3.11,0.75,11.3
2063,7.6,0.18,0.36,2.4,0.049,38.0,123.0,0.996,3.6,0.46,10.3
4647,5.8,0.26,0.29,1.0,0.042,35.0,101.0,0.99044,3.36,0.48,11.4
3087,6.1,0.2,0.34,9.5,0.041,38.0,201.0,0.995,3.14,0.44,10.1
4123,6.6,0.44,0.32,3.0,0.095,13.0,75.0,0.98954,3.1,0.63,12.8
1541,7.1,0.53,0.24,0.8,0.029,29.0,86.0,0.993,3.16,0.32,9.1
1141,9.3,0.34,0.49,7.3,0.052,30.0,146.0,0.998,3.17,0.61,10.2
3760,7.8,0.2,0.32,5.0,0.016,31.0,101.0,0.99186,2.99,0.39,11.0
2352,6.1,0.28,0.16,1.3,0.06,36.0,126.0,0.99353,3.13,0.46,8.7
4431,6.6,0.38,0.28,2.8,0.043,17.0,67.0,0.98924,3.21,0.47,13.2
3407,6.1,0.33,0.32,7.8,0.052,52.0,183.0,0.99657,3.39,0.65,9.5
503,6.5,0.3,0.29,2.25,0.037,8.0,210.0,0.9937,3.19,0.62,9.9
3368,6.6,0.18,0.28,1.7,0.041,53.0,161.0,0.99207,3.13,0.45,10.2
2441,7.2,0.2,0.28,1.6,0.028,13.0,168.0,0.99203,3.17,1.06,11.5
634,6.1,0.17,0.28,4.5,0.033,46.0,150.0,0.9933,3.43,0.49,10.9
3798,7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9
4828,6.4,0.23,0.35,10.3,0.042,54.0,140.0,0.9967,3.23,0.47,9.2
3563,7.0,0.48,0.12,4.5,0.05,23.0,86.0,0.99398,2.86,0.35,9.0
875,7.1,0.21,0.32,2.2,0.037,28.0,141.0,0.993,3.2,0.57,10.0
1862,7.3,0.13,0.31,2.3,0.054,22.0,104.0,0.9924,3.24,0.92,11.5
254,5.8,0.24,0.39,1.5,0.054,37.0,158.0,0.9932,3.21,0.52,9.3
3003,7.2,0.19,0.31,6.3,0.034,17.0,103.0,0.99305,3.15,0.52,11.4
3331,6.8,0.23,0.32,8.6,0.046,47.0,159.0,0.99452,3.08,0.52,10.5
34,5.8,0.27,0.2,14.95,0.044,22.0,179.0,0.9962,3.37,0.37,10.2
724,7.8,0.3,0.4,1.8,0.028,23.0,122.0,0.9914,3.14,0.39,10.9
853,7.7,0.34,0.58,11.1,0.039,41.0,151.0,0.9978,3.06,0.49,8.6
3856,5.9,0.2,0.23,1.5,0.037,38.0,93.0,0.99021,3.36,0.49,12.0
3159,6.9,0.19,0.32,7.9,0.042,30.0,130.0,0.99456,3.4,0.39,10.5
1540,7.1,0.18,0.74,15.6,0.044,44.0,176.0,0.9996,3.38,0.67,9.0
918,7.0,0.24,0.34,1.4,0.031,27.0,107.0,0.99,3.06,0.39,11.9
3618,7.1,0.27,0.24,12.6,0.044,48.0,118.0,0.99726,3.04,0.56,10.0
4738,5.5,0.3,0.25,1.9,0.029,33.0,118.0,0.98972,3.36,0.66,12.5
2590,6.9,0.13,0.28,13.3,0.05,47.0,132.0,0.99655,3.34,0.42,10.1
4291,7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.99922,3.25,0.76,9.4
3300,7.8,0.25,0.37,1.0,0.043,10.0,80.0,0.99128,3.08,0.38,11.4
276,6.7,0.2,0.41,9.1,0.044,50.0,166.0,0.9954,3.14,0.58,9.8
577,7.1,0.22,0.33,2.8,0.033,48.0,153.0,0.9899,3.15,0.38,12.7
4546,6.5,0.2,0.31,2.1,0.033,32.0,95.0,0.989435,2.96,0.61,12.0
4116,6.2,0.35,0.2,18.1,0.069,33.0,158.0,0.99908,3.15,0.5,8.8
2511,6.2,0.3,0.49,11.2,0.058,68.0,215.0,0.99656,3.19,0.6,9.4
1594,7.0,0.29,0.49,3.8,0.047,37.0,136.0,0.9938,2.95,0.4,9.4
1877,8.0,0.2,0.36,1.2,0.032,21.0,78.0,0.9921,3.08,0.37,10.4
1272,7.0,0.39,0.31,5.3,0.169,32.0,162.0,0.9965,3.2,0.48,9.4
2607,8.9,0.26,0.33,8.1,0.024,47.0,202.0,0.99558,3.13,0.46,10.8
150,7.9,0.22,0.38,8.0,0.043,46.0,152.0,0.9934,3.12,0.32,11.5
2129,6.8,0.28,0.39,1.4,0.036,15.0,115.0,0.9918,3.27,0.72,11.7
3578,6.7,0.22,0.22,1.2,0.038,5.0,124.0,0.99098,3.1,0.37,11.2
4014,6.5,0.18,0.48,18.0,0.054,56.0,183.0,1.00038,2.98,0.61,8.5
2297,6.5,0.29,0.42,10.6,0.042,66.0,202.0,0.99674,3.24,0.53,9.5
3701,6.6,0.26,0.22,18.15,0.05,23.0,139.0,0.99904,3.06,0.5,9.2
3976,7.0,0.32,0.29,7.6,0.025,35.0,124.0,0.99162,3.15,0.65,12.8
111,7.2,0.27,0.46,18.75,0.052,45.0,255.0,1.0,3.04,0.52,8.9
2042,5.6,0.13,0.27,4.8,0.028,22.0,104.0,0.9948,3.34,0.45,9.2
3785,5.6,0.19,0.31,2.7,0.027,11.0,100.0,0.98964,3.46,0.4,13.2
2968,8.4,0.31,0.31,0.95,0.021,52.0,148.0,0.99038,2.93,0.32,11.5
2437,8.0,0.26,0.28,4.8,0.05,34.0,150.0,0.99437,3.13,0.5,10.0
3193,5.5,0.12,0.33,1.0,0.038,23.0,131.0,0.99164,3.25,0.45,9.8
3075,6.4,0.15,0.4,1.5,0.042,23.0,87.0,0.98972,3.11,0.46,12.2
304,7.3,0.41,0.24,6.8,0.057,41.0,163.0,0.9949,3.2,0.41,9.9
748,6.9,0.18,0.38,8.1,0.049,44.0,176.0,0.9958,3.3,0.54,9.8
2175,7.4,0.19,0.3,12.8,0.053,48.5,212.0,0.9986,3.14,0.49,9.1
4691,6.9,0.19,0.31,19.25,0.043,38.0,167.0,0.99954,2.93,0.52,9.1
1772,7.8,0.4,0.26,9.5,0.059,32.0,178.0,0.9955,3.04,0.43,10.9
565,7.8,0.22,0.38,10.3,0.059,28.0,99.0,0.9967,3.12,0.47,10.0
1335,5.7,0.21,0.24,2.3,0.047,60.0,189.0,0.995,3.65,0.72,10.1
4538,7.1,0.09,0.3,6.2,0.032,24.0,134.0,0.993,2.99,0.39,10.9
2243,6.7,0.23,0.42,11.2,0.047,52.0,171.0,0.99758,3.54,0.74,10.4
1189,7.6,0.26,0.47,1.6,0.068,5.0,55.0,0.9944,3.1,0.45,9.6
161,6.4,0.22,0.56,14.5,0.055,27.0,159.0,0.998,2.98,0.4,9.1
2029,7.6,0.34,0.39,7.6,0.04,45.0,215.0,0.9965,3.11,0.53,9.2
3847,6.4,0.32,0.23,16.2,0.055,36.0,176.0,0.9986,3.26,0.54,9.1
4704,6.3,0.36,0.5,8.3,0.053,51.0,202.0,0.9955,3.2,0.51,9.6
1014,6.1,0.16,0.27,12.6,0.064,63.0,162.0,0.9994,3.66,0.43,8.9
2678,7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.99304,3.13,0.4,9.6
2900,6.1,0.16,0.37,1.1,0.031,37.0,97.0,0.9922,3.4,0.58,10.5
865,6.1,0.27,0.33,2.2,0.021,26.0,117.0,0.9886,3.12,0.3,12.5
1154,7.9,0.16,0.3,4.8,0.037,37.0,171.0,0.9967,3.47,0.44,9.0
760,6.9,0.18,0.38,8.1,0.049,44.0,176.0,0.9958,3.3,0.54,9.8
1982,7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9
2337,6.5,0.28,0.35,9.8,0.067,61.0,180.0,0.9972,3.15,0.57,9.0
2404,9.8,0.16,0.46,1.8,0.046,23.0,130.0,0.99587,3.04,0.67,9.6
4257,5.8,0.32,0.23,1.5,0.033,39.0,121.0,0.9887,2.96,0.35,12.0
2488,7.9,0.27,0.27,1.7,0.034,25.0,122.0,0.99088,2.97,0.51,11.9
4600,8.3,0.22,0.34,1.1,0.043,20.0,116.0,0.9927,3.0,0.47,10.2
1583,6.4,0.18,0.74,11.9,0.046,54.0,168.0,0.9978,3.58,0.68,10.1
3690,5.6,0.21,0.24,4.4,0.027,37.0,150.0,0.991,3.3,0.31,11.5
2830,6.6,0.22,0.34,11.6,0.05,59.0,140.0,0.99526,3.22,0.4,10.8
3481,5.8,0.22,0.3,1.1,0.047,36.0,131.0,0.992,3.26,0.45,10.4
1031,6.2,0.34,0.29,7.6,0.047,45.0,232.0,0.9955,3.35,0.62,10.0
4671,4.9,0.335,0.14,1.3,0.036,69.0,168.0,0.99212,3.47,0.46,10.4666666666667
4887,6.2,0.41,0.22,1.9,0.023,5.0,56.0,0.98928,3.04,0.79,13.0
4338,7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8
1187,6.6,0.21,0.38,2.2,0.026,40.0,104.0,0.9914,3.25,0.4,11.1
2356,7.1,0.34,0.32,2.0,0.051,29.0,130.0,0.99354,3.3,0.5,10.4
3660,5.8,0.32,0.28,4.3,0.032,46.0,115.0,0.98946,3.16,0.57,13.0
468,7.2,0.39,0.62,11.0,0.047,66.0,178.0,0.9976,3.16,0.5,8.7
236,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0
2060,6.8,0.28,0.44,11.5,0.04,58.0,223.0,0.9969,3.22,0.56,9.5
4462,7.1,0.42,0.2,2.8,0.038,28.0,109.0,0.98968,3.23,0.47,13.4
3686,7.6,0.3,0.37,1.6,0.087,27.0,177.0,0.99438,3.09,0.5,9.8
4246,5.7,0.18,0.26,2.2,0.023,21.0,95.0,0.9893,3.07,0.54,12.3
1809,8.8,0.2,0.43,15.0,0.053,60.0,184.0,1.0008,3.28,0.79,8.8
3033,6.8,0.24,0.38,8.3,0.045,50.0,185.0,0.99578,3.15,0.5,9.5
4387,7.1,0.21,0.33,1.2,0.039,34.0,97.0,0.99112,3.11,0.75,11.2
500,7.2,0.28,0.54,16.7,0.045,54.0,200.0,0.999,3.08,0.49,9.5
2854,6.4,0.21,0.28,5.9,0.047,29.0,101.0,0.99278,3.15,0.4,11.0
3340,6.2,0.3,0.31,1.2,0.048,19.0,125.0,0.98999,3.32,0.54,12.6
239,6.2,0.25,0.21,15.55,0.039,28.0,159.0,0.9982,3.48,0.64,9.6
3382,6.5,0.28,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,12.1
121,7.8,0.24,0.32,12.2,0.054,42.0,138.0,0.9984,3.01,0.54,8.8
1207,6.4,0.3,0.38,7.8,0.046,35.0,192.0,0.9955,3.1,0.37,9.0
